index,true_label,pred_label,correct,confidence,latency_s,error
1155,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.99,0.2546989999827929,
1156,sci.crypt,talk.politics.misc,False,0.37,0.2909614579984918,
1157,sci.space,talk.politics.misc,False,0.98,0.422012333991006,
1158,rec.sport.hockey,rec.sport.hockey,True,1.0,0.3222901659901254,
1159,rec.autos,rec.autos,True,1.0,0.25979104096768424,
1160,sci.med,sci.med,True,0.98,0.31820766697637737,
1161,sci.crypt,sci.crypt,True,1.0,0.2571308750193566,
1162,talk.politics.guns,misc.forsale,False,0.28,0.6806445000111125,
1163,rec.sport.baseball,rec.sport.baseball,True,1.0,0.25273391703376547,
1164,rec.sport.baseball,rec.sport.baseball,True,1.0,0.29567879100795835,
1165,sci.med,sci.med,True,1.0,0.3023209160310216,
1166,comp.graphics,comp.graphics,True,1.0,0.33757200004765764,
1167,sci.crypt,talk.politics.misc,False,0.49,0.26121941703604534,
1168,talk.religion.misc,talk.religion.misc,True,0.87,0.2580525830271654,
1169,comp.graphics,comp.graphics,True,1.0,0.33736116596264765,
1170,sci.med,talk.politics.misc,False,0.63,0.4261271249852143,
1171,misc.forsale,misc.forsale,True,0.9,0.2791369580081664,
1172,sci.crypt,sci.crypt,True,1.0,0.26775112497853115,
1173,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.3741900409804657,
1174,talk.politics.misc,talk.religion.misc,False,0.75,0.35799087496707216,
1175,talk.politics.mideast,talk.politics.mideast,True,0.85,0.3199821659945883,
1176,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.3692513330024667,
1177,rec.sport.hockey,rec.sport.hockey,True,1.0,0.32356058299774304,
1178,talk.politics.mideast,talk.religion.misc,False,0.84,0.26955758297117427,
1179,misc.forsale,comp.sys.ibm.pc.hardware,False,1.0,0.31203550001373515,
1180,misc.forsale,comp.os.ms-windows.misc,False,0.36,0.2858314579934813,
1181,talk.politics.guns,talk.religion.misc,False,0.46,0.3803190829930827,
1182,misc.forsale,comp.os.ms-windows.misc,False,0.92,0.28903912496753037,
1183,sci.electronics,misc.forsale,False,0.96,0.24692920898087323,
1184,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.98,0.22913016699021682,
1185,comp.graphics,comp.graphics,True,0.62,0.25989012501668185,
1186,comp.graphics,comp.sys.ibm.pc.hardware,False,0.88,0.4494886660249904,
1187,comp.graphics,comp.graphics,True,1.0,0.31027479097247124,
1188,talk.politics.guns,talk.religion.misc,False,0.57,0.27523754199501127,
1189,comp.graphics,comp.graphics,True,1.0,0.2707415000186302,
1190,comp.graphics,comp.sys.ibm.pc.hardware,False,0.89,0.30774816701887175,
1191,talk.politics.mideast,talk.politics.mideast,True,1.0,0.255265416984912,
1192,comp.graphics,comp.graphics,True,1.0,0.23095579101936892,
1193,sci.med,sci.med,True,1.0,0.27160550002008677,
1194,comp.windows.x,comp.windows.x,True,1.0,0.3078957090037875,
1195,misc.forsale,misc.forsale,True,1.0,0.47056887502549216,
1196,sci.crypt,sci.electronics,False,1.0,0.2733897920115851,
1197,comp.graphics,comp.graphics,True,1.0,0.2809982090257108,
1198,sci.space,sci.space,True,1.0,0.33381079201353714,
1199,talk.politics.misc,talk.politics.guns,False,0.55,0.40444095799466595,
1200,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.92,0.37010420800652355,
1201,rec.motorcycles,rec.motorcycles,True,0.28,0.3646179169882089,
1202,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.72,0.2680733749875799,
1203,alt.atheism,talk.religion.misc,False,0.62,0.27533433301141486,
1204,comp.graphics,comp.sys.ibm.pc.hardware,False,0.95,0.31072804203722626,
1205,talk.religion.misc,talk.politics.misc,False,0.65,0.29482987499795854,
1206,soc.religion.christian,comp.os.ms-windows.misc,False,0.37,0.2653609580011107,
1207,talk.religion.misc,talk.religion.misc,True,1.0,0.3638238339917734,
1208,soc.religion.christian,soc.religion.christian,True,0.98,0.27414049999788404,
1209,rec.autos,rec.autos,True,0.99,0.34292891598306596,
1210,rec.autos,rec.autos,True,1.0,0.2986232499824837,
1211,sci.crypt,sci.crypt,True,0.4,0.33442500000819564,
1212,sci.electronics,sci.crypt,False,0.9,0.27362945798086,
1213,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.99,0.2782037080032751,
1214,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.3144846670329571,
1215,sci.crypt,talk.politics.misc,False,0.84,0.29901874996721745,
1216,rec.sport.hockey,rec.sport.hockey,True,1.0,0.27391491702292114,
1217,sci.electronics,sci.electronics,True,0.54,0.2663065830129199,
1218,talk.religion.misc,soc.religion.christian,False,0.87,0.23864991596201435,
1219,comp.graphics,comp.graphics,True,1.0,0.28574512497289106,
1220,rec.sport.hockey,rec.sport.hockey,True,1.0,0.29190499999094754,
1221,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.55,0.2437339160242118,
1222,rec.sport.hockey,rec.sport.hockey,True,1.0,0.2771637919940986,
1223,soc.religion.christian,soc.religion.christian,True,0.9,0.25468879204709083,
1224,sci.space,sci.space,True,0.55,0.24806487502064556,
1225,talk.religion.misc,talk.religion.misc,True,0.89,0.2459577500121668,
1226,rec.sport.baseball,rec.sport.hockey,False,0.63,0.2677068340126425,
1227,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.37324708403320983,
1228,rec.sport.baseball,rec.sport.baseball,True,1.0,0.3496768329641782,
1229,talk.politics.mideast,talk.politics.misc,False,0.74,0.3468967080116272,
1230,sci.med,sci.med,True,0.98,0.27214487496530637,
1231,rec.sport.baseball,rec.sport.baseball,True,1.0,0.27801350003574044,
1232,rec.motorcycles,rec.motorcycles,True,1.0,0.2845654580160044,
1233,misc.forsale,misc.forsale,True,1.0,0.29031362500973046,
1234,talk.politics.mideast,talk.politics.mideast,True,0.96,0.265539042011369,
1235,talk.religion.misc,soc.religion.christian,False,0.5,0.31342208303976804,
1236,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.3233425840153359,
1237,rec.motorcycles,rec.motorcycles,True,0.58,0.2789581660181284,
1238,misc.forsale,sci.electronics,False,0.5,0.2891209999797866,
1239,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,False,0.57,0.29884779202984646,
1240,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.99,0.24813512503169477,
1241,soc.religion.christian,soc.religion.christian,True,0.99,0.3771560409804806,
1242,comp.graphics,comp.graphics,True,0.99,0.2631026660092175,
1243,misc.forsale,misc.forsale,True,0.99,0.284934124967549,
1244,comp.windows.x,comp.windows.x,True,1.0,0.27098262502113357,
1245,rec.sport.baseball,rec.sport.hockey,False,0.77,0.26093925000168383,
1246,talk.politics.misc,talk.politics.misc,True,0.49,0.2506452920497395,
1247,talk.politics.mideast,talk.politics.misc,False,0.96,0.293531916977372,
1248,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.63,0.30342341697541997,
1249,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.94,0.23993762501049787,
1250,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.95,0.26841474999673665,
1251,soc.religion.christian,soc.religion.christian,True,0.95,0.2436685830471106,
1252,rec.autos,talk.religion.misc,False,0.39,0.2631886670133099,
1253,soc.religion.christian,soc.religion.christian,True,0.97,0.2919380419771187,
1254,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.97,0.4218037080136128,
1255,comp.windows.x,comp.windows.x,True,1.0,0.2528934589936398,
1256,soc.religion.christian,soc.religion.christian,True,0.95,0.3024978750036098,
1257,misc.forsale,misc.forsale,True,1.0,0.2737840830232017,
1258,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.99,0.2993535419809632,
1259,sci.crypt,talk.politics.misc,False,0.43,0.27211808401625603,
1260,misc.forsale,misc.forsale,True,0.62,0.26413108297856525,
1261,comp.windows.x,comp.windows.x,True,1.0,0.3511724580312148,
1262,talk.politics.mideast,talk.politics.mideast,True,0.86,0.34984654100844637,
1263,misc.forsale,misc.forsale,True,1.0,0.30718100001104176,
1264,sci.electronics,sci.electronics,True,0.62,0.23178191704209894,
1265,comp.windows.x,comp.windows.x,True,1.0,0.2745119580067694,
1266,comp.sys.mac.hardware,comp.os.ms-windows.misc,False,0.65,0.2601639170316048,
1267,sci.electronics,comp.os.ms-windows.misc,False,0.93,0.2599493750021793,
1268,talk.religion.misc,talk.religion.misc,True,0.91,0.31775295798433945,
1269,soc.religion.christian,soc.religion.christian,True,0.99,0.28010833397274837,
1270,rec.motorcycles,rec.motorcycles,True,1.0,0.26460308296373114,
1271,comp.windows.x,comp.windows.x,True,1.0,0.2703122920356691,
1272,comp.graphics,comp.graphics,True,1.0,0.2596488330163993,
1273,comp.graphics,comp.graphics,True,0.77,0.27920983295189217,
1274,comp.os.ms-windows.misc,comp.graphics,False,0.84,0.361057540983893,
1275,sci.crypt,sci.crypt,True,1.0,0.2937251250259578,
1276,comp.graphics,comp.graphics,True,1.0,0.25643733399920166,
1277,rec.sport.baseball,rec.sport.baseball,True,1.0,0.26938129198970273,
1278,talk.politics.mideast,talk.politics.mideast,True,1.0,0.345447083003819,
1279,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.24844383302843198,
1280,talk.religion.misc,talk.politics.guns,False,0.96,0.2946393750025891,
1281,sci.med,sci.med,True,1.0,0.29189333401154727,
1282,alt.atheism,alt.atheism,True,0.95,0.30154645803850144,
1283,soc.religion.christian,soc.religion.christian,True,0.89,0.2659085830091499,
1284,comp.sys.mac.hardware,misc.forsale,False,0.88,0.4023725829902105,
1285,comp.graphics,comp.graphics,True,0.76,0.2738556250114925,
1286,talk.politics.guns,talk.politics.misc,False,0.5,0.25155620800796896,
1287,sci.electronics,sci.electronics,True,1.0,0.35905412497231737,
1288,rec.sport.baseball,rec.sport.baseball,True,1.0,0.25475970801198855,
1289,soc.religion.christian,alt.atheism,False,0.63,0.33622024999931455,
1290,sci.med,comp.os.ms-windows.misc,False,0.35,0.30362070800038055,
1291,rec.motorcycles,sci.med,False,0.2,0.3335545409936458,
1292,sci.electronics,sci.electronics,True,0.85,0.3315516670118086,
1293,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.99,0.234107208030764,
1294,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.2830298750195652,
1295,comp.windows.x,comp.windows.x,True,1.0,0.2784481249982491,
1296,sci.space,sci.space,True,0.99,0.2541942090028897,
1297,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.78,0.3122312500490807,
1298,rec.autos,comp.os.ms-windows.misc,False,0.31,0.3506409589899704,
1299,sci.space,sci.space,True,0.99,0.33096350001869723,
1300,sci.electronics,rec.autos,False,0.51,0.27329004200873896,
1301,talk.religion.misc,talk.religion.misc,True,0.7,0.3203645840403624,
1302,talk.politics.misc,sci.med,False,0.73,0.2757874160306528,
1303,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.97,0.34712575003504753,
1304,rec.sport.hockey,rec.sport.hockey,True,0.96,0.2538116670330055,
1305,rec.sport.hockey,rec.sport.hockey,True,1.0,0.24454937496921048,
1306,sci.crypt,sci.crypt,True,1.0,0.2578536669607274,
1307,talk.politics.mideast,talk.religion.misc,False,0.81,0.29978758399374783,
1308,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc,False,0.51,0.2877235829946585,
1309,sci.electronics,sci.electronics,True,0.98,0.27341845800401643,
1310,sci.electronics,sci.electronics,True,0.96,0.26715441700071096,
1311,sci.space,sci.space,True,1.0,0.4062936249538325,
1312,comp.graphics,comp.graphics,True,0.98,0.29916454100748524,
1313,rec.autos,misc.forsale,False,0.87,0.3747978330357,
1314,talk.politics.misc,talk.politics.misc,True,0.89,0.24573420797241852,
1315,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.98,0.3662452499847859,
1316,sci.space,sci.space,True,0.99,0.3226251250016503,
1317,talk.politics.guns,talk.politics.misc,False,0.7,0.319641167006921,
1318,talk.politics.mideast,talk.politics.misc,False,0.95,0.297795332968235,
1319,misc.forsale,misc.forsale,True,0.56,0.32432433299254626,
1320,talk.politics.misc,talk.politics.guns,False,0.64,0.26456658402457833,
1321,rec.sport.hockey,rec.sport.hockey,True,1.0,0.2510825840290636,
1322,talk.politics.guns,talk.politics.guns,True,1.0,0.4414218749734573,
1323,sci.crypt,sci.crypt,True,1.0,0.4230567920021713,
1324,rec.motorcycles,rec.motorcycles,True,1.0,0.3411280000000261,
1325,rec.autos,sci.electronics,False,0.51,0.30852941604098305,
1326,rec.motorcycles,rec.motorcycles,True,0.94,0.3999506249674596,
1327,comp.sys.mac.hardware,sci.electronics,False,0.85,0.2772014999645762,
1328,rec.sport.baseball,rec.sport.baseball,True,0.93,0.24987866601441056,
1329,sci.space,sci.space,True,1.0,0.2535084580304101,
1330,rec.motorcycles,rec.motorcycles,True,0.98,0.2605439579929225,
1331,sci.space,sci.space,True,1.0,0.2454112499835901,
1332,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.96,0.5216861669905484,
1333,comp.graphics,comp.graphics,True,1.0,0.3386378749855794,
1334,misc.forsale,comp.sys.ibm.pc.hardware,False,1.0,0.24018216703552753,
1335,talk.politics.guns,talk.politics.mideast,False,0.82,0.2733817499829456,
1336,comp.windows.x,comp.windows.x,True,0.49,0.2608472910360433,
1337,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.2863224169705063,
1338,alt.atheism,alt.atheism,True,0.5,0.2774346249643713,
1339,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.3632871670415625,
1340,alt.atheism,soc.religion.christian,False,0.48,0.24546095804544166,
1341,soc.religion.christian,soc.religion.christian,True,0.99,0.38582212501205504,
1342,soc.religion.christian,soc.religion.christian,True,0.95,0.2778150839731097,
1343,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.92,0.27553666598396376,
1344,comp.sys.ibm.pc.hardware,misc.forsale,False,0.99,0.2871275420184247,
1345,rec.motorcycles,rec.motorcycles,True,0.17,0.299855999997817,
1346,soc.religion.christian,soc.religion.christian,True,0.73,0.2905592920142226,
1347,talk.politics.mideast,talk.politics.mideast,True,0.88,0.28097429196350276,
1348,alt.atheism,alt.atheism,True,0.74,0.28622358303982764,
1349,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware,False,0.92,0.2513571670278907,
1350,rec.sport.baseball,rec.sport.baseball,True,1.0,0.2758533749729395,
1351,rec.autos,rec.autos,True,1.0,0.285591707972344,
1352,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.32977870805189013,
1353,sci.med,sci.med,True,1.0,0.3401077499729581,
1354,alt.atheism,talk.religion.misc,False,0.53,0.35116966703208163,
1355,sci.crypt,sci.electronics,False,0.53,0.2910722920205444,
1356,comp.sys.mac.hardware,comp.os.ms-windows.misc,False,0.16,0.3000213330378756,
1357,talk.politics.mideast,talk.politics.mideast,True,0.99,0.2787421249668114,
1358,sci.space,sci.electronics,False,0.61,0.270896916044876,
1359,alt.atheism,talk.religion.misc,False,0.61,0.26176391600165516,
1360,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,0.88,0.25311233301181346,
1361,comp.sys.mac.hardware,comp.sys.mac.hardware,True,1.0,0.310806458001025,
1362,sci.crypt,sci.crypt,True,0.67,0.26568620797479525,
1363,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.67,0.32671258301706985,
1364,alt.atheism,talk.religion.misc,False,0.83,0.2760937919956632,
1365,sci.crypt,sci.crypt,True,0.94,0.3112648749956861,
1366,sci.crypt,sci.crypt,True,1.0,0.25713383295806125,
1367,sci.crypt,sci.crypt,True,1.0,0.22560725000221282,
1368,soc.religion.christian,soc.religion.christian,True,0.99,0.37589587504044175,
1369,misc.forsale,comp.sys.mac.hardware,False,0.85,0.31389975000638515,
1370,talk.politics.guns,talk.politics.misc,False,0.7,0.29284491698490456,
1371,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.25603966700145975,
1372,rec.autos,rec.autos,True,0.93,0.28544845897704363,
1373,comp.windows.x,comp.windows.x,True,1.0,0.273478957999032,
1374,rec.sport.baseball,rec.sport.baseball,True,1.0,0.41772841598140076,
1375,comp.graphics,comp.graphics,True,0.77,0.25010762497549877,
1376,rec.sport.hockey,rec.sport.hockey,True,1.0,0.2779486670042388,
1377,comp.windows.x,comp.windows.x,True,1.0,0.25864170800196007,
1378,sci.crypt,talk.politics.misc,False,0.49,0.3178044999949634,
1379,rec.autos,comp.os.ms-windows.misc,False,0.35,0.26858720800373703,
1380,sci.med,misc.forsale,False,0.61,0.23298591701313853,
1381,talk.politics.mideast,talk.politics.misc,False,0.99,0.2766660409979522,
1382,comp.os.ms-windows.misc,comp.os.ms-windows.misc,True,1.0,0.2498056250042282,
1383,sci.space,sci.space,True,0.99,0.29403091699350625,
1384,sci.med,sci.med,True,0.87,0.28660733404103667,
1385,comp.windows.x,comp.windows.x,True,1.0,0.2712137090275064,
1386,sci.med,sci.med,True,0.95,0.27827787498245016,
1387,rec.motorcycles,comp.os.ms-windows.misc,False,0.54,0.23330787499435246,
1388,alt.atheism,comp.os.ms-windows.misc,False,0.33,0.2810344159952365,
1389,comp.os.ms-windows.misc,talk.politics.misc,False,0.27,0.2789920410141349,
1390,sci.med,sci.med,True,1.0,0.2305589999887161,
1391,comp.windows.x,comp.sys.ibm.pc.hardware,False,0.71,0.24232058401685208,
1392,rec.motorcycles,rec.motorcycles,True,1.0,0.4949683750164695,
1393,alt.atheism,talk.politics.misc,False,1.0,0.2959372499608435,
1394,sci.electronics,sci.electronics,True,0.97,0.27866458299104124,
1395,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,0.48,0.26885441702324897,
1396,comp.windows.x,comp.windows.x,True,1.0,0.4389650839730166,
1397,soc.religion.christian,soc.religion.christian,True,0.66,0.42237854201812297,
1398,comp.os.ms-windows.misc,comp.graphics,False,0.42,0.24775895901257172,
1399,sci.space,sci.electronics,False,0.84,0.4039837919990532,
1400,comp.sys.mac.hardware,comp.sys.mac.hardware,True,0.97,0.3163774170097895,
1401,rec.sport.baseball,rec.sport.baseball,True,1.0,0.2649653750122525,
1402,rec.autos,rec.autos,True,0.97,0.38759891694644466,
1403,rec.sport.hockey,rec.sport.hockey,True,1.0,0.2543681660317816,
1404,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,True,1.0,0.34050070896046236,
1405,comp.windows.x,comp.windows.x,True,0.97,0.2824825829593465,
1406,sci.crypt,sci.crypt,True,0.98,0.28340654098428786,
1407,soc.religion.christian,soc.religion.christian,True,0.98,0.2695316249737516,
1408,sci.space,sci.space,True,1.0,0.32209783303551376,
1409,sci.crypt,sci.crypt,True,1.0,0.3400137089774944,
1410,talk.politics.mideast,talk.politics.misc,False,0.92,0.29629533301340416,
1411,misc.forsale,misc.forsale,True,1.0,0.31140958302421495,
1412,comp.sys.mac.hardware,talk.politics.misc,False,0.31,0.2661028750007972,
1413,misc.forsale,misc.forsale,True,1.0,0.3034892919822596,
1414,rec.sport.baseball,rec.sport.baseball,True,1.0,0.26574320800136775,
1415,talk.politics.guns,talk.politics.guns,True,0.94,0.23550587496720254,
1416,sci.space,sci.space,True,1.0,0.2702290000161156,
1417,comp.graphics,comp.graphics,True,0.99,0.26692358299624175,
1418,comp.windows.x,comp.windows.x,True,1.0,0.26726020802743733,
1419,sci.med,sci.med,True,0.75,0.26538804097799584,
1420,sci.electronics,sci.electronics,True,0.99,0.2756787500111386,
1421,talk.politics.guns,talk.politics.misc,False,0.38,0.2641505000065081,
1422,talk.politics.mideast,talk.politics.mideast,True,1.0,0.2846902500023134,
1423,rec.sport.baseball,rec.sport.baseball,True,1.0,0.3992209999705665,
1424,rec.sport.hockey,rec.sport.hockey,True,1.0,0.29033879202324897,
